Index,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Summation
3426,3,3,2,2,0,4,2,2,6,4,1,1,1,31
3427,3,6,1,0,0,3,2,0,0,0,0,0,0,15
3428,2,5,2,1,0,3,3,0,0,0,0,0,0,16
3429,3,5,2,1,1,3,5,0,0,0,0,0,0,20
3430,0,5,4,0,0,4,6,0,0,0,0,0,0,19
3431,2,5,3,0,0,4,6,2,0,2,1,0,1,26
3432,0,6,3,0,0,4,6,2,6,4,1,1,1,34
3433,3,6,1,1,0,3,3,0,0,0,0,0,0,17
3434,3,3,3,0,1,4,3,0,0,2,0,0,1,20
3435,2,4,3,1,0,4,3,2,0,3,1,0,1,24
3436,7,2,0,1,0,2,1,2,6,1,1,1,1,25
3437,2,3,5,0,0,4,4,2,0,2,1,0,1,24
3438,0,0,7,2,0,6,6,0,5,0,0,1,0,27
3439,0,0,9,0,0,5,4,2,6,4,1,2,1,34
3440,4,3,2,1,0,3,5,0,6,0,0,1,0,25
3441,3,3,3,1,0,4,4,1,6,2,1,1,1,30
3442,1,7,2,1,0,4,3,0,0,0,0,0,0,18
3443,4,4,2,0,0,3,3,0,0,4,0,0,1,21
3444,0,3,1,2,4,8,3,2,6,4,1,1,1,36
3445,6,3,1,0,0,2,4,0,0,0,0,0,0,16
3446,3,5,1,1,0,3,5,0,0,3,0,0,1,22
3447,4,5,0,0,0,2,3,0,0,0,0,0,0,14
3448,3,5,2,1,1,3,5,0,5,0,0,1,0,26
3449,5,2,2,0,0,3,1,0,5,0,0,1,0,19
3450,0,5,4,0,0,4,3,0,0,4,0,0,1,21
3451,2,0,4,4,0,7,7,0,6,4,0,1,1,36
3452,0,9,0,0,0,4,5,0,6,0,0,1,0,25
3453,3,4,2,1,1,4,4,2,6,3,1,1,1,33
3454,1,6,2,2,0,4,3,2,5,2,1,1,1,30
3455,3,6,1,0,0,3,3,2,6,3,1,1,1,30
3456,0,6,0,3,0,5,4,0,0,0,0,0,0,18
3457,2,4,4,0,0,4,8,0,0,0,0,0,0,22
3458,4,2,2,2,0,4,8,0,0,2,0,0,1,25
3459,5,2,2,0,0,3,7,0,0,5,0,0,1,25
3460,5,4,0,0,0,2,6,0,6,0,0,1,0,24
3461,2,3,4,0,0,4,4,0,6,0,0,1,0,24
3462,0,3,2,2,2,8,7,2,6,4,1,1,1,39
3463,0,5,4,0,0,4,6,0,6,0,0,1,0,26
3464,4,4,1,1,1,3,5,0,0,1,0,0,1,21
3465,0,3,4,3,1,7,7,2,0,0,1,0,0,28
3466,2,4,3,1,1,4,3,2,6,4,1,1,1,33
3467,0,2,7,0,0,4,3,2,7,4,1,1,1,32
3468,3,4,3,1,0,3,4,0,0,0,0,0,0,18
3469,0,4,5,0,0,4,6,2,6,4,1,2,1,35
3470,5,2,2,1,0,3,4,1,6,3,1,1,1,30
3471,1,4,4,1,0,4,3,0,0,0,0,0,0,17
3472,2,7,0,0,0,3,4,0,0,0,0,0,0,16
3473,4,3,3,0,0,3,4,1,6,3,1,1,1,30
3474,3,2,3,2,0,4,3,2,0,2,1,0,1,23
3475,6,2,2,1,0,3,1,1,0,3,1,0,1,21
3476,0,7,2,1,0,4,3,2,6,4,1,1,1,32
3477,2,2,5,1,0,4,4,0,0,0,0,0,0,18
3478,0,4,5,0,0,4,6,0,0,0,0,0,0,19
3479,3,3,3,1,1,4,4,2,5,0,1,1,0,28
3480,2,3,4,1,1,4,4,0,0,3,0,0,1,23
3481,0,9,0,0,0,4,5,0,0,0,0,0,0,18
3482,1,5,3,1,0,4,6,2,6,3,1,1,1,34
3483,3,5,2,0,0,3,4,0,0,3,0,0,1,21
3484,1,5,4,0,0,4,2,2,6,3,1,1,1,30
3485,3,6,1,0,0,3,3,2,6,0,1,1,0,26
3486,5,2,2,1,1,3,4,0,6,0,0,1,0,25
3487,3,3,3,1,0,4,6,0,5,0,0,1,0,26
3488,0,2,7,0,0,4,3,0,0,2,0,0,1,19
3489,2,4,3,1,1,4,6,0,0,0,0,0,0,21
3490,4,5,0,0,0,3,4,0,0,0,0,0,0,16
3491,6,3,1,0,0,2,4,2,6,3,1,1,1,30
3492,2,6,2,0,0,3,7,0,5,0,0,1,0,26
3493,5,5,0,0,0,3,4,0,0,0,0,0,0,17
3494,0,2,3,2,3,8,6,0,0,4,0,0,1,29
3495,0,2,5,2,0,6,3,0,0,4,0,0,1,23
3496,0,6,3,0,0,4,4,0,0,0,0,0,0,17
3497,1,4,4,1,0,4,3,0,0,0,0,0,0,17
3498,2,6,1,1,0,3,3,0,6,0,0,1,0,23
3499,3,5,2,0,0,3,2,0,6,0,0,1,0,22
3500,3,4,3,0,0,3,5,2,0,3,1,0,1,25
3501,1,0,8,0,0,5,4,0,0,0,0,0,0,18
3502,2,3,2,4,0,5,4,2,6,4,1,1,1,35
3503,5,0,4,0,0,2,1,0,0,0,0,0,0,12
3504,2,3,4,2,1,5,7,2,6,4,1,1,1,39
3505,0,4,5,0,0,4,3,2,0,0,1,0,0,19
3506,0,5,4,0,0,4,5,0,0,0,0,0,0,18
3507,1,2,4,3,1,6,6,2,6,5,1,1,2,40
3508,2,6,2,0,0,3,5,1,0,0,1,0,0,20
3509,4,3,3,0,0,3,6,2,6,3,1,1,1,33
3510,1,3,3,2,0,6,5,2,5,4,1,1,1,34
3511,4,3,2,1,0,3,4,0,0,0,0,0,0,17
3512,0,7,2,0,0,4,3,2,6,4,1,1,1,31
3513,0,1,4,2,3,8,7,0,0,0,0,0,0,25
3514,4,4,2,0,1,3,3,0,0,3,0,0,2,22
3515,2,3,4,2,1,5,6,2,6,4,1,1,1,38
3516,2,5,2,2,0,4,6,2,6,3,1,1,1,35
3517,9,0,0,0,0,1,4,0,0,2,0,0,1,17
3518,0,0,8,1,0,5,6,2,6,3,1,1,1,34
3519,5,4,0,0,0,2,2,0,0,4,0,0,1,18
3520,3,3,2,2,0,4,2,0,0,0,0,0,0,16
3521,0,0,3,4,3,0,7,0,0,0,0,0,0,17
3522,1,4,4,1,0,4,4,0,0,0,0,0,0,18
3523,3,5,2,0,0,3,3,0,0,0,0,0,0,16
3524,1,3,6,0,0,4,6,2,0,4,1,0,2,29
3525,5,4,1,0,0,2,2,0,5,0,0,1,0,20
3526,2,2,5,0,0,4,8,2,6,4,1,1,1,36
3527,3,4,2,1,0,3,1,2,6,7,1,1,1,32
3528,0,0,9,0,0,5,4,0,6,0,0,1,0,25
3529,3,3,2,2,0,4,3,2,0,3,1,0,1,24
3530,0,6,3,0,0,4,6,0,6,0,0,1,0,26
3531,2,4,4,1,0,5,6,2,6,4,1,1,1,37
3532,4,4,1,1,0,3,3,2,0,0,1,0,0,19
3533,3,6,0,0,0,3,3,0,0,6,0,0,1,22
3534,5,3,2,0,0,3,3,2,0,4,1,0,1,24
3535,1,4,5,0,0,4,5,0,0,0,0,0,0,19
3536,0,5,4,0,0,4,6,2,6,4,1,1,2,35
3537,0,5,4,0,0,4,6,0,0,0,0,0,0,19
3538,3,4,2,1,0,3,1,0,0,0,0,0,0,14
3539,3,1,6,1,0,4,2,0,6,0,0,1,0,24
3540,2,2,4,1,0,4,8,0,0,0,0,0,0,21
3541,1,5,4,0,0,4,4,0,5,0,0,1,0,24
3542,3,3,2,2,0,4,2,0,5,0,0,1,0,22
3543,3,4,2,0,0,3,3,0,6,0,0,1,0,22
3544,1,3,5,1,1,5,1,0,0,0,0,0,0,17
3545,2,4,3,2,0,4,4,0,0,0,0,0,0,19
3546,0,0,4,5,0,7,5,0,0,0,0,0,0,21
3547,0,5,4,0,0,4,6,0,6,0,0,1,0,26
3548,0,0,9,0,0,5,5,0,0,0,0,0,0,19
3549,4,2,4,0,1,4,3,2,6,4,1,1,1,33
3550,9,0,0,0,0,1,3,0,0,0,0,0,0,13
3551,0,4,4,2,0,5,5,0,6,0,0,1,0,27
3552,1,4,4,1,0,4,6,2,0,2,1,0,1,26
3553,3,5,2,0,0,3,2,2,0,0,1,0,0,18
3554,3,3,4,0,0,4,4,0,0,3,0,0,1,22
3555,2,3,4,0,0,4,6,0,0,0,0,0,0,19
3556,3,4,3,0,0,4,5,0,6,0,0,1,0,26
3557,0,9,0,0,0,3,7,2,6,4,1,1,1,34
3558,0,5,4,0,0,4,6,0,0,4,0,0,1,24
3559,3,2,3,1,1,4,6,2,0,4,1,0,1,28
3560,4,1,1,4,0,6,6,2,6,4,1,1,1,37
3561,5,0,4,0,0,2,5,0,0,0,0,0,0,16
3562,7,2,0,0,0,2,5,0,0,0,0,0,0,16
3563,5,4,0,0,0,3,5,0,0,6,0,0,1,24
3564,3,0,4,3,0,6,5,2,6,3,1,1,1,35
3565,3,1,4,1,2,6,6,1,6,4,1,1,2,38
3566,3,6,0,0,0,2,3,2,6,4,1,1,1,29
3567,5,4,1,0,0,3,1,0,6,0,0,1,0,21
3568,1,7,2,0,0,3,3,1,6,2,1,1,1,28
3569,2,7,0,0,0,3,1,2,0,0,1,0,0,16
3570,0,0,9,0,0,5,7,2,6,4,1,1,1,36
3571,2,6,1,0,0,3,5,0,6,0,0,1,0,24
3572,2,2,6,0,0,4,7,0,0,0,0,0,0,21
3573,0,5,4,0,0,4,8,0,0,0,0,0,0,21
3574,3,4,2,2,0,4,3,0,0,4,0,0,2,24
3575,2,7,0,0,0,3,3,0,6,0,0,1,0,22
3576,6,2,1,0,1,3,1,2,7,2,1,2,1,29
3577,3,4,3,1,0,3,4,0,6,0,0,1,0,25
3578,1,5,4,0,0,4,3,0,0,0,0,0,0,17
3579,0,3,2,5,0,7,4,0,6,0,0,1,0,28
3580,6,3,1,0,0,2,1,2,5,3,1,1,1,26
3581,3,4,2,1,1,4,3,0,6,1,0,1,1,27
3582,3,4,2,1,0,3,3,0,7,0,0,3,0,26
3583,2,7,0,0,0,3,1,2,0,2,1,0,1,19
3584,3,4,3,0,0,3,6,2,0,4,1,0,1,27
3585,6,3,1,1,0,2,1,2,6,3,1,2,1,29
3586,4,5,0,0,0,3,5,0,6,0,0,2,0,25
3587,0,4,5,0,0,4,3,0,6,0,0,2,0,24
3588,0,4,5,0,0,4,5,0,5,0,0,1,0,24
3589,0,9,0,0,0,3,5,0,0,3,0,0,1,21
3590,1,7,2,0,1,4,6,2,6,2,1,1,1,34
3591,4,4,2,0,0,3,3,0,0,3,0,0,1,20
3592,0,7,0,2,0,5,3,0,6,5,0,1,1,30
3593,1,4,4,1,1,4,7,0,0,1,0,0,1,24
3594,3,3,3,0,0,3,3,2,0,4,1,0,1,23
3595,1,0,5,3,0,6,6,0,0,0,0,0,0,21
3596,4,2,3,1,0,3,5,2,6,6,1,1,1,35
3597,3,2,3,2,0,4,3,0,0,0,0,0,0,17
3598,1,3,5,1,0,5,7,2,6,4,1,1,1,37
3599,5,2,3,0,0,3,3,0,0,0,0,0,0,16
3600,2,3,4,2,1,5,8,0,6,0,0,1,0,32
3601,6,3,1,0,0,2,3,0,5,0,0,1,0,21
3602,0,6,3,1,0,4,5,0,0,0,0,0,0,19
3603,2,3,2,4,0,5,4,0,0,5,0,0,1,26
3604,6,3,0,0,0,2,1,2,0,2,1,0,1,18
3605,5,4,0,0,0,2,2,1,6,3,1,1,2,27
3606,7,0,1,2,0,3,1,0,0,3,0,0,1,18
3607,1,1,8,0,0,5,6,0,5,0,0,1,0,27
3608,5,2,2,0,0,3,1,2,0,2,1,0,1,19
3609,2,4,2,2,2,6,4,2,0,3,1,0,1,29
3610,0,4,5,0,0,4,6,2,6,3,1,2,1,34
3611,4,3,3,1,0,3,6,0,6,0,0,1,0,27
3612,1,4,4,0,0,4,6,2,6,4,1,1,1,34
3613,3,4,0,3,0,5,3,2,0,3,1,0,1,25
3614,6,3,0,0,0,2,3,0,6,0,0,1,0,21
3615,3,5,2,0,0,3,6,2,6,4,1,1,1,34
3616,3,4,3,0,0,4,7,2,0,3,1,0,1,28
3617,3,4,3,0,0,4,6,2,0,4,1,0,1,28
3618,3,4,2,1,0,4,4,0,0,0,0,0,0,18
3619,0,5,4,0,0,4,8,0,0,0,0,0,0,21
3620,2,4,4,0,0,4,8,0,6,0,0,1,0,29
3621,4,3,2,1,0,3,2,0,6,0,0,1,0,22
3622,2,3,5,0,0,4,6,0,0,0,0,0,0,20
3623,1,2,6,1,1,5,7,2,5,4,1,1,1,37
3624,1,2,6,2,1,6,6,2,6,4,1,2,1,40
3625,3,3,4,0,0,3,5,0,6,0,0,2,0,26
3626,3,5,2,0,0,3,6,0,0,0,0,0,0,19
3627,1,6,3,0,0,4,7,2,6,4,1,2,1,37
3628,5,0,4,0,0,3,4,0,0,0,0,0,0,16
3629,0,0,4,5,0,7,6,2,0,3,1,0,1,29
3630,0,1,5,4,1,7,8,2,0,4,1,0,1,34
3631,4,4,2,0,0,3,4,0,6,0,0,1,0,24
3632,0,6,3,0,0,4,7,0,6,0,0,1,0,27
3633,4,3,3,1,0,3,3,0,6,0,0,2,0,25
3634,3,4,4,0,0,4,6,0,5,4,0,1,1,32
3635,5,4,0,0,0,3,1,2,6,4,1,1,1,28
3636,3,5,1,1,0,3,2,2,0,2,1,0,1,21
3637,2,2,4,1,1,5,3,0,6,6,0,1,1,32
3638,6,3,1,0,0,2,2,2,6,2,1,1,1,27
3639,4,4,2,0,0,3,4,0,5,0,0,1,0,23
3640,4,4,2,1,0,3,1,2,6,1,1,1,1,27
3641,5,3,1,0,0,3,6,0,6,4,0,1,1,30
3642,2,4,3,0,0,4,3,0,6,0,0,1,0,23
3643,0,5,4,0,0,4,1,1,0,2,1,0,1,19
3644,0,1,8,0,0,5,7,0,6,0,0,1,0,28
3645,3,5,1,1,0,3,4,0,0,3,0,0,1,21
3646,0,5,0,4,0,7,7,2,0,5,1,0,1,32
3647,3,3,3,1,0,4,6,0,0,5,0,0,1,26
3648,3,6,0,0,0,3,3,2,0,4,1,0,1,23
3649,3,1,6,0,0,4,4,0,0,0,0,0,0,18
3650,6,1,2,1,0,2,1,0,6,3,0,1,1,24
3651,2,5,1,2,0,4,4,2,0,4,1,0,1,26
3652,0,7,0,2,0,4,4,0,0,0,0,0,0,17
3653,3,4,2,1,0,3,5,2,6,2,1,1,1,31
3654,0,3,2,2,2,8,7,0,0,0,0,0,0,24
3655,2,3,3,2,0,5,4,0,6,0,0,1,0,26
3656,0,5,4,0,0,4,6,0,0,0,0,0,0,19
3657,0,9,0,0,0,3,4,0,6,0,0,1,0,23
3658,2,4,3,0,0,4,7,0,6,0,0,1,0,27
3659,7,2,0,0,0,1,1,0,0,0,0,0,0,11
3660,0,4,5,1,0,4,1,0,5,0,0,1,0,21
3661,0,6,0,3,0,5,4,0,6,0,0,1,0,25
3662,2,4,3,1,0,4,3,0,8,0,0,4,0,29
3663,6,3,0,0,0,3,1,2,6,3,1,1,1,27
3664,3,4,4,0,0,4,6,0,5,6,0,1,2,35
3665,0,5,4,0,0,4,3,0,0,7,0,0,1,24
3666,0,0,3,6,0,8,6,0,6,0,0,1,0,30
3667,2,2,6,0,0,4,6,0,6,0,0,1,0,27
3668,0,7,0,2,0,5,3,0,6,5,0,1,1,30
3669,1,8,0,0,0,3,3,0,0,0,0,0,0,15
3670,3,4,2,1,0,4,4,2,6,4,1,2,1,34
3671,2,5,1,2,0,4,5,0,6,4,0,1,1,31
3672,2,7,0,0,0,3,1,2,0,0,1,0,0,16
3673,2,2,2,4,1,6,2,2,0,4,1,0,2,28
3674,5,3,1,1,0,3,1,2,6,3,1,1,1,28
3675,0,4,5,0,0,4,8,0,0,2,0,0,1,24
3676,3,2,4,1,0,3,6,2,5,2,1,1,1,31
3677,1,7,1,1,0,3,8,0,0,0,0,0,0,21
3678,2,2,6,0,0,4,6,2,5,3,1,1,1,33
3679,2,6,2,0,0,4,7,0,0,0,0,0,0,21
3680,4,5,0,0,0,3,6,2,6,4,1,1,1,33
3681,3,5,2,1,0,3,3,0,0,0,0,0,0,17
3682,5,4,0,0,0,2,3,0,0,0,0,0,0,14
3683,9,0,0,0,0,1,2,2,6,2,1,1,1,25
3684,2,6,2,1,0,3,3,2,0,1,1,0,1,22
3685,2,2,5,2,1,5,3,0,0,0,0,0,0,20
3686,0,1,3,4,3,0,8,1,0,4,1,0,1,26
3687,3,2,5,0,0,4,4,0,0,0,0,0,0,18
3688,3,4,2,0,0,3,3,2,6,4,1,1,1,30
3689,0,6,3,0,0,3,6,0,6,0,0,1,0,25
3690,3,5,2,1,1,3,2,0,0,0,0,0,0,17
3691,9,0,0,0,0,2,3,0,0,0,0,0,0,14
3692,1,4,4,1,0,4,6,0,0,0,0,0,0,20
3693,1,2,2,4,1,7,7,0,6,0,0,1,0,31
3694,2,6,2,1,0,3,4,0,6,0,0,1,0,25
3695,0,3,2,2,2,8,4,0,6,0,0,1,0,28
3696,6,0,3,0,0,3,6,2,5,3,1,1,1,31
3697,4,2,4,0,1,4,3,0,0,6,0,0,1,25
3698,2,3,4,0,0,4,4,2,6,4,1,1,1,32
3699,3,5,2,0,0,3,3,0,6,0,0,1,0,23
3700,6,3,0,0,0,2,8,0,0,0,0,0,0,19
3701,6,2,2,0,0,2,3,0,0,0,0,0,0,15
3702,0,5,3,1,0,4,4,2,0,4,1,0,1,25
3703,3,2,3,2,0,4,6,0,0,0,0,0,0,20
3704,6,3,1,0,0,2,2,0,6,1,0,1,1,23
3705,3,5,2,1,0,3,3,0,6,4,0,1,1,29
3706,0,2,5,2,1,6,7,2,0,4,1,0,1,31
3707,4,4,2,0,0,3,6,2,5,3,1,1,1,32
3708,3,4,2,1,0,4,5,0,0,0,0,0,0,19
3709,2,4,3,1,1,4,3,0,0,0,0,0,0,18
3710,5,3,1,0,0,2,1,0,0,5,0,0,1,18
3711,0,0,9,0,0,6,6,0,0,5,0,0,1,27
3712,3,4,3,0,0,3,2,0,5,0,0,1,0,21
3713,2,4,3,1,1,4,5,2,0,5,1,0,1,29
3714,0,0,7,2,0,5,8,2,0,4,1,0,1,30
3715,3,5,2,1,1,3,1,0,6,0,0,1,0,23
3716,2,4,3,0,1,5,2,3,0,0,1,0,0,21
3717,1,3,5,0,0,4,4,0,5,0,0,1,0,23
3718,3,3,4,1,0,4,6,1,6,3,1,1,1,34
3719,3,4,3,0,0,4,6,2,0,4,1,0,1,28
3720,1,7,1,1,1,3,3,2,6,2,1,1,1,30
3721,1,7,2,1,0,4,3,0,6,0,0,1,0,25
3722,3,6,0,0,0,3,2,0,0,0,0,0,0,14
3723,5,4,0,0,0,2,3,1,0,2,1,0,1,19
3724,3,3,3,0,0,3,1,0,0,3,0,0,1,17
3725,1,3,4,2,1,5,4,2,0,2,1,0,1,26
3726,3,5,1,1,0,3,1,0,6,0,0,1,0,21
3727,4,3,3,0,0,3,2,0,0,0,0,0,0,15
3728,0,2,2,3,3,0,7,0,6,0,0,1,0,24
3729,2,5,2,1,0,4,3,0,0,0,0,0,0,17
3730,3,2,3,2,1,4,3,0,0,0,0,0,0,18
3731,2,3,3,2,1,5,6,2,6,4,1,1,1,37
3732,3,5,2,1,1,3,1,2,6,3,1,1,1,30
3733,7,0,1,2,0,3,1,0,6,0,0,1,0,21
3734,0,4,5,0,0,5,4,0,5,4,0,1,1,29
3735,0,0,9,0,0,5,4,0,0,6,0,0,1,25
3736,1,1,8,0,0,5,6,0,0,2,0,0,1,24
3737,2,2,5,0,0,4,8,0,0,2,0,0,1,24
3738,7,2,1,0,0,2,2,2,6,3,1,1,1,28
3739,5,3,1,1,0,2,2,0,0,0,0,0,0,14
3740,1,0,8,0,0,5,4,0,0,0,0,0,0,18
3741,0,6,3,0,0,4,3,2,6,5,1,2,1,33
3742,0,0,4,5,0,8,7,2,6,4,1,1,1,39
3743,1,4,2,3,1,5,5,2,0,2,1,0,1,27
3744,1,1,8,0,0,5,6,2,0,0,1,0,0,24
3745,3,5,1,0,0,3,3,2,6,2,1,1,1,28
3746,0,5,4,0,0,4,6,0,0,0,0,0,0,19
3747,2,3,3,2,0,5,7,0,5,0,0,1,0,28
3748,3,5,1,1,0,3,2,0,5,0,0,1,0,21
3749,1,3,4,3,0,6,7,2,0,2,1,0,1,30
3750,0,9,0,0,0,3,3,0,0,0,0,0,0,15
3751,5,4,1,0,0,3,1,0,6,0,0,1,0,21
3752,3,1,4,1,2,6,6,0,6,0,0,1,0,30
3753,2,3,4,2,1,5,8,0,5,4,0,1,1,36
3754,1,4,4,2,0,5,2,0,6,0,0,1,0,25
3755,0,7,2,0,0,4,5,0,0,0,0,0,0,18
3756,3,2,4,0,0,4,8,2,6,3,1,1,1,35
3757,1,4,4,1,0,4,5,0,6,4,0,1,1,31
3758,0,0,9,0,0,6,6,2,0,3,1,0,1,28
3759,3,3,3,1,0,4,2,0,5,0,0,1,0,22
3760,5,4,1,1,0,3,4,2,0,2,1,0,1,24
3761,0,1,6,2,0,5,4,2,6,3,1,2,1,33
3762,5,4,0,0,0,2,5,2,6,0,1,2,0,27
3763,3,1,4,1,2,6,6,2,6,4,1,2,1,39
3764,2,5,3,0,0,4,3,0,7,0,0,2,0,26
3765,2,5,3,0,0,4,3,0,6,0,0,1,0,24
3766,4,3,2,0,0,3,2,0,6,0,0,1,0,21
3767,5,4,0,0,0,3,6,0,5,0,0,1,0,24
3768,0,4,5,0,0,4,5,0,5,0,0,1,0,24
3769,6,3,0,0,0,2,3,2,6,5,1,1,1,30
3770,5,4,1,0,0,3,4,2,6,4,1,1,1,32
3771,5,4,0,0,0,2,3,0,5,0,0,1,0,20
3772,6,3,0,0,0,2,2,0,0,3,0,0,1,17
3773,4,2,4,0,1,4,3,0,0,4,0,0,1,23
3774,2,5,1,2,0,4,6,1,0,4,1,0,1,27
3775,0,0,9,0,0,5,8,0,6,0,0,1,0,29
3776,0,6,3,0,0,4,7,2,6,3,1,1,1,34
3777,2,3,4,2,0,5,8,0,0,0,0,0,0,24
3778,2,3,5,0,0,4,7,0,6,0,0,1,0,28
3779,1,4,2,3,1,5,5,2,6,0,1,1,0,31
3780,4,2,4,0,0,3,3,0,0,1,0,0,1,18
3781,2,5,1,3,0,4,2,0,5,0,0,1,0,23
3782,4,0,5,0,0,4,3,0,0,4,0,0,1,21
3783,0,3,6,0,0,5,8,0,6,4,0,1,1,34
3784,2,2,4,2,0,5,8,0,0,0,0,0,0,23
3785,2,3,4,2,1,5,1,0,6,0,0,1,0,25
3786,3,1,3,2,0,5,4,2,0,0,1,0,0,21
3787,2,6,1,0,0,3,5,1,6,0,1,1,0,26
3788,0,0,0,5,4,0,8,0,0,4,0,0,2,23
3789,5,4,0,0,0,2,4,0,0,0,0,0,0,15
3790,3,4,3,0,0,3,5,2,0,4,1,0,1,26
3791,0,2,7,0,0,5,8,0,6,3,0,1,1,33
3792,0,8,0,1,0,3,4,0,0,0,0,0,0,16
3793,9,0,0,0,0,1,1,2,0,2,1,0,1,17
3794,0,4,5,0,0,4,8,2,0,4,1,0,1,29
3795,7,2,0,0,0,2,2,0,0,0,0,0,0,13
3796,3,6,1,0,0,2,4,0,5,0,0,1,0,22
3797,2,3,4,2,1,5,6,2,6,4,1,1,1,38
3798,0,3,2,2,2,8,7,2,6,4,1,1,1,39
3799,2,5,3,0,0,3,3,0,6,0,0,2,0,24
3800,2,3,2,4,0,5,4,0,0,0,0,0,0,20
3801,3,6,0,0,0,3,3,2,6,0,1,1,0,25
3802,0,3,5,2,0,5,2,0,6,0,0,1,0,24
3803,4,4,0,2,0,4,6,1,0,3,1,0,1,26
3804,4,4,2,0,0,3,1,0,6,0,0,1,0,21
3805,3,3,3,0,0,3,1,0,0,0,0,0,0,13
3806,9,0,0,0,0,1,2,0,0,0,0,0,0,12
3807,1,6,3,0,0,4,3,2,5,3,1,1,1,30
3808,2,5,3,0,0,3,3,0,6,0,0,1,0,23
3809,0,6,3,0,0,3,6,0,6,0,0,1,0,25
3810,5,4,0,0,0,2,6,0,0,0,0,0,0,17
3811,3,5,2,0,0,3,6,0,0,0,0,0,0,19
3812,1,2,4,3,1,7,7,2,6,4,1,2,1,41
3813,2,5,3,0,0,4,6,1,0,4,1,0,1,27
3814,3,5,1,0,1,4,3,0,0,3,0,0,1,21
3815,2,4,4,0,0,4,3,0,6,0,0,1,0,24
3816,4,2,4,0,0,3,2,0,6,0,0,2,0,23
3817,3,0,6,0,0,3,8,0,0,4,0,0,1,25
3818,5,2,0,0,3,5,1,0,0,2,0,0,1,19
3819,2,2,5,0,0,5,7,0,0,3,0,0,1,25
3820,5,2,0,1,1,4,4,0,0,6,0,0,1,24
3821,0,3,4,2,1,6,6,0,0,0,0,0,0,22
3822,6,1,3,0,0,3,1,0,0,0,0,0,0,14
3823,3,4,2,1,0,3,3,0,0,0,0,0,0,16
3824,0,6,0,3,0,5,6,2,0,4,1,0,1,28
3825,3,4,2,2,0,4,1,2,0,3,1,0,1,23
3826,5,0,3,1,1,4,7,0,0,0,0,0,0,21
3827,3,3,3,1,0,4,4,0,0,1,0,0,1,20
3828,3,5,1,1,0,3,2,0,0,0,0,0,0,15
3829,6,2,2,1,0,3,1,1,6,2,1,1,1,27
3830,2,2,5,0,0,4,3,0,6,0,0,1,0,23
3831,0,1,8,0,0,5,3,0,0,0,0,0,0,17
3832,5,2,2,0,0,3,1,0,0,2,0,0,1,16
3833,2,3,3,2,1,6,8,0,5,0,0,1,0,31
3834,7,1,1,0,0,2,1,0,6,0,0,1,0,19
3835,0,3,6,0,0,5,8,0,6,0,0,1,0,29
3836,1,2,6,0,0,5,6,0,0,0,0,0,0,20
3837,2,4,3,1,1,4,3,0,6,5,0,1,1,31
3838,0,3,4,3,0,6,7,0,5,0,0,1,0,29
3839,3,2,0,4,0,6,4,0,5,0,0,1,0,25
3840,3,5,2,0,0,3,2,0,0,0,0,0,0,15
3841,1,1,5,3,0,6,7,2,0,4,1,0,1,31
3842,2,7,1,0,0,3,1,0,6,3,0,1,1,25
3843,5,4,0,0,0,2,3,0,0,0,0,0,0,14
3844,3,5,2,1,0,3,3,1,0,4,1,0,2,25
3845,2,7,1,0,0,3,5,2,0,2,1,0,1,24
3846,3,6,1,0,0,3,2,2,6,2,1,1,1,28
3847,2,5,3,0,0,3,3,0,7,6,0,4,1,34
3848,3,4,2,1,0,4,4,0,6,1,0,1,1,27
3849,1,7,1,1,0,4,1,0,0,2,0,0,1,18
3850,3,5,1,0,1,4,6,2,7,7,1,1,1,39
3851,2,4,4,1,0,5,6,2,0,0,1,0,0,25
3852,1,3,6,1,0,4,1,0,0,0,0,0,0,16
3853,6,0,3,0,0,3,5,0,0,0,0,0,0,17
3854,2,2,3,3,0,5,4,0,0,5,0,0,1,25
3855,4,5,0,0,0,3,2,0,5,0,0,1,0,20
3856,2,4,2,2,0,4,3,0,6,5,0,1,1,30
3857,4,2,3,0,0,3,6,2,6,4,1,1,1,33
3858,4,4,2,0,0,3,1,2,0,2,1,0,1,20
3859,9,0,0,0,0,2,3,0,0,3,0,0,1,18
3860,5,2,2,1,0,3,1,0,6,0,0,1,0,21
3861,3,3,3,0,0,3,3,2,0,4,1,0,1,23
3862,1,2,4,3,1,6,6,2,6,4,1,1,1,38
3863,5,1,3,0,0,3,2,2,0,3,1,0,1,21
3864,3,3,2,2,1,5,4,2,0,2,1,0,1,26
3865,6,0,3,0,0,3,6,0,0,0,0,0,0,18
3866,6,3,1,0,0,2,1,2,5,3,1,1,1,26
3867,3,3,2,2,1,4,4,0,0,4,0,0,1,24
3868,0,1,7,2,1,6,8,2,5,3,1,1,1,38
3869,5,4,1,1,0,3,4,0,0,0,0,0,0,18
3870,2,4,3,0,1,4,6,2,5,0,1,1,0,29
3871,2,4,3,1,1,4,3,2,6,4,1,1,1,33
3872,1,3,5,1,1,5,1,0,0,3,0,0,1,21
3873,5,4,1,0,0,2,6,0,0,0,0,0,0,18
3874,2,5,2,0,0,3,3,2,5,3,1,1,1,28
